"IDFIRMA";"IDFAMILIA";"IDARTICULO";"TARIFA";"PRECIO"
"08";"01";"168600          ";10;136,00 €
"08";"01";"168601          ";1;136,00 €
"08";"01";"168601          ";2;136,00 €
"08";"01";"168601          ";3;136,00 €
"08";"01";"168601          ";4;136,00 €
"08";"01";"168601          ";5;136,00 €
"08";"01";"168601          ";6;136,00 €
"08";"01";"168601          ";7;136,00 €
"08";"01";"168601          ";8;136,00 €
"08";"01";"168601          ";9;136,00 €
"08";"01";"168601          ";10;136,00 €
"08";"01";"169001          ";1;25,00 €
"08";"01";"169001          ";2;25,00 €
"08";"01";"169001          ";3;25,00 €
"08";"01";"169001          ";4;25,00 €
"08";"01";"169001          ";5;25,00 €
"08";"01";"169001          ";6;25,00 €
"08";"01";"169001          ";7;25,00 €
"08";"01";"169001          ";8;25,00 €
"08";"01";"169001          ";9;25,00 €
"08";"01";"169001          ";10;25,00 €
"08";"01";"169002          ";1;36,00 €
"08";"01";"169002          ";2;36,00 €
"08";"01";"169002          ";3;36,00 €
"08";"01";"169002          ";4;36,00 €
"08";"01";"169002          ";5;36,00 €
"08";"01";"169002          ";6;36,00 €
"08";"01";"169002          ";7;36,00 €
"08";"01";"169002          ";8;36,00 €
"08";"01";"169002          ";9;36,00 €
"08";"01";"169002          ";10;36,00 €
"08";"01";"169003          ";1;75,00 €
"08";"01";"169003          ";2;75,00 €
"08";"01";"169003          ";3;75,00 €
"08";"01";"169003          ";4;75,00 €
"08";"01";"169003          ";5;75,00 €
"08";"01";"169003          ";6;75,00 €
"08";"01";"169003          ";7;75,00 €
"08";"01";"169003          ";8;75,00 €
"08";"01";"169003          ";9;75,00 €
"08";"01";"169003          ";10;75,00 €
"08";"01";"169004          ";1;50,00 €
"08";"01";"169004          ";2;50,00 €
"08";"01";"169004          ";3;50,00 €
"08";"01";"169004          ";4;50,00 €
"08";"01";"169004          ";5;50,00 €
"08";"01";"169004          ";6;50,00 €
"08";"01";"169004          ";7;50,00 €
"08";"01";"169004          ";8;50,00 €
"08";"01";"169004          ";9;50,00 €
"08";"01";"169004          ";10;50,00 €
"08";"01";"169009          ";1;140,00 €
"08";"01";"169009          ";2;140,00 €
"08";"01";"169009          ";3;140,00 €
"08";"01";"169009          ";4;140,00 €
"08";"01";"169009          ";5;140,00 €
"08";"01";"169009          ";6;140,00 €
"08";"01";"169009          ";7;140,00 €
"08";"01";"169009          ";8;140,00 €
"08";"01";"169009          ";9;140,00 €
"08";"01";"169009          ";10;140,00 €
"08";"01";"169011          ";1;52,00 €
"08";"01";"169011          ";2;52,00 €
"08";"01";"169011          ";3;52,00 €
"08";"01";"169011          ";4;52,00 €
"08";"01";"169011          ";5;52,00 €
"08";"01";"169011          ";6;52,00 €
"08";"01";"169011          ";7;52,00 €
"08";"01";"169011          ";8;52,00 €
"08";"01";"169011          ";9;52,00 €
"08";"01";"169011          ";10;52,00 €
"08";"01";"169012";1;12,00 €
"08";"01";"169012";2;12,00 €
"08";"01";"169012";3;12,00 €
"08";"01";"169012";4;12,00 €
"08";"01";"169012";5;12,00 €
"08";"01";"169012";6;12,00 €
"08";"01";"169012";7;12,00 €
"08";"01";"169012";8;12,00 €
"08";"01";"169012";9;12,00 €
"08";"01";"169012";10;12,00 €
"08";"01";"169014";1;32,00 €
"08";"01";"169014";2;32,00 €
"08";"01";"169014";3;32,00 €
"08";"01";"169014";4;32,00 €
"08";"01";"169014";5;32,00 €
"08";"01";"169014";6;32,00 €
"08";"01";"169014";7;32,00 €
"08";"01";"169014";8;32,00 €
"08";"01";"169014";9;32,00 €
"08";"01";"169014";10;32,00 €
"08";"01";"169015";1;36,00 €
"08";"01";"169015";2;36,00 €
"08";"01";"169015";3;36,00 €
"08";"01";"169015";4;36,00 €
"08";"01";"169015";5;36,00 €
"08";"01";"169015";6;36,00 €
"08";"01";"169015";7;36,00 €
"08";"01";"169015";8;36,00 €
"08";"01";"169015";9;36,00 €
"08";"01";"169015";10;36,00 €
"08";"01";"170200          ";1;46,00 €
"08";"01";"170200          ";2;46,00 €
"08";"01";"170200          ";3;46,00 €
"08";"01";"170200          ";4;46,00 €
"08";"01";"170200          ";5;46,00 €
